customer_id,order_date,category,product,sku,quantity,order_id
1081952,2024-10-26,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1081952|1
108199,2024-06-01,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F108199|1
1083148,2024-02-22,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1083148|1
1083561,2025-03-09,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1083561|1
1083584,2025-02-07,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1083584|1
1083634,2024-07-04,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,FC-HDDM-FB-030,,F1083634|1
1083866,2024-07-13,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,FC-HHDM-FC-050,,F1083866|1
1083866,2024-12-11,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1083866|2
1083866,2025-10-11,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,FC-HDDM-FB-050,,F1083866|3
1083866,2025-11-21,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1083866|4
1084553,2024-07-13,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1084553|1
1084553,2024-08-26,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1084553|2
1084553,2024-12-05,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-CWDM-TP-030,,F1084553|3
1084553,2025-03-21,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1084553|4
1084553,2025-10-01,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1084553|5
1084923,2024-03-22,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1084923|1
1084923,2024-10-30,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1084923|2
1084923,2025-01-09,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1084923|3
1084954,2025-09-17,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1084954|1
1085129,2024-05-06,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,FC-HHDM-FC-030,,F1085129|1
1085319,2024-03-05,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1085319|1
1086113,2024-02-20,Active Gel,Active Olive Vit-E Night Gel,FC-AC-OV-050,,F1086113|1
108688,2024-04-14,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F108688|1
1088070,2024-03-08,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1088070|1
1088070,2024-11-07,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,FC-HDDM-FB-030,,F1088070|2
108843,2024-07-31,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,FC-HHDM-FC-050,,F108843|1
1088449,2024-03-25,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1088449|1
1088619,2025-02-05,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1088619|1
1088852,2024-08-28,Face Malai,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,FC-HHDM-TV-030,,F1088852|1
1088945,2024-02-20,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1088945|1
1088969,2025-07-10,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,FC-HDDM-FB-050,,F1088969|1
1088969,2025-08-01,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,FC-HDDM-FB-050,,F1088969|2
1088969,2025-10-28,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g,FC-DM-PG-050,,F1088969|3
1089430,2025-09-28,Active Gel,Active Orange Kiwi Vit-C Gel,FC-AC-OK-050,,F1089430|1
1089622,2024-05-18,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1089622|1
1089868,2025-04-15,Active Gel,Active Neem TeaTree Gel,FC-AC-NT-050,,F1089868|1
1090094,2024-09-10,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1090094|1
1090259,2024-02-29,Face Malai,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,FC-DM-DP-030,,F1090259|1
1090629,2024-06-20,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,FC-HHDM-FC-030,,F1090629|1
1091029,2025-07-24,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F1091029|1
1092593,2024-10-22,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,FC-HDDM-FB-030,,F1092593|1
1092593,2025-12-31,Active Gel,Active Neem TeaTree Gel,FC-AC-NT-050,,F1092593|2
1092593,2026-03-13,Active Gel,Active Neem TeaTree Gel,FC-AC-NT-050,,F1092593|3
1092747,2024-09-28,Face Malai,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,FC-HDDM-TR-030,,F1092747|1
109401,2025-06-15,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HHDM-FC-050,,F109401|1
109510,2024-04-09,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F109510|1
1095179,2025-02-07,Active Gel,Active Orange Kiwi Vit-C Gel,FC-AC-OK-050,,F1095179|1
109534,2025-05-05,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,FC-HHDM-FC-050,,F109534|1
1096273,2024-06-05,Active Gel,Active Orange Kiwi Vit-C Gel,FC-AC-OK-050,,F1096273|1
1097483,2025-02-06,Face Malai,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,FC-HDDM-TR-050,,F1097483|1
1097682,2025-01-10,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1097682|1
1097750,2024-03-13,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1097750|1
1097763,2024-11-01,Active Gel,Active Orange Kiwi Vit-C Gel,FC-AC-OV-050,,F1097763|1
1098140,2024-10-27,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1098140|1
1098250,2026-04-02,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1098250|1
109845,2025-01-07,Face Malai,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,FC-CWDM-TP-030,,F109845|1
1098676,2024-03-14,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1098676|1
1099620,2025-02-24,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g,FC-DM-PG-050,,F1099620|1
1099620,2025-05-23,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,FC-DM-NR-030,,F1099620|2
1099620,2025-08-19,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F1099620|3
1099620,2025-11-19,Face Malai,Winter Blackseed Tulsi (Cold) 13 - 19 Yrs Face Malai,FC-CWDM-FW-030,,F1099620|4
1099620,2026-02-27,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F1099620|5
1099620,2026-06-12,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F1099620|6
1099862,2024-01-16,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1099862|1
1100286,2024-03-13,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1100286|1
1100286,2024-07-28,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1100286|2
1100502,2025-06-04,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g,FC-DM-PG-050,,F1100502|1
1100751,2024-10-02,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1100751|1
110127,2024-12-10,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F110127|1
1101385,2024-03-15,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F1101385|1
1101385,2024-07-17,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F1101385|2
1101735,2025-03-17,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1101735|1
1101776,2025-10-27,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1101776|1
1103744,2024-04-30,Active Gel,Active Neem TeaTree Gel,FC-AC-NT-050,,F1103744|1
1103860,2024-04-08,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,FC-HDDM-FB-030,,F1103860|1
1103860,2025-01-09,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1103860|2
1104910,2024-08-09,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1104910|1
1106227,2024-06-25,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1106227|1
1106983,2025-09-08,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,FC-HHDM-FC-030,,F1106983|1
1107959,2024-06-06,Face Malai,Cocoa Mogra (Overnight) Face Malai - 50g,FC-DM-NR-050,,F1107959|1
1108132,2024-06-09,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-PG-030,,F1108132|1
1108132,2024-08-04,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1108132|2
1108132,2024-10-29,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1108132|3
1108132,2024-12-17,Face Malai,Cocoa Mogra (Overnight) Face Malai - 50g,FC-DM-NR-050,,F1108132|4
1108132,2025-02-11,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1108132|5
1108805,2026-05-18,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1108805|1
1109954,2024-05-08,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,FC-HDDM-FB-030,,F1109954|1
1110237,2025-04-16,Face Malai,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,FC-HDDM-TR-050,,F1110237|1
1111006,2024-12-11,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1111006|1
1111271,2025-07-10,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1111271|1
1111384,2024-12-29,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1111384|1
1111769,2024-02-11,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1111769|1
1112139,2025-04-20,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1112139|1
1112163,2024-11-04,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,FC-HHDM-FC-050,,F1112163|1
1112312,2024-07-11,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1112312|1
1112388,2024-12-03,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1112388|1
1112426,2024-12-02,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1112426|1
111397,2024-08-01,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F111397|1
1114559,2024-03-23,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1114559|1
111534,2025-03-12,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F111534|1
1115443,2024-04-05,Face Malai,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,FC-HHDM-TV-030,,F1115443|1
1115892,2024-11-18,Face Malai,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,FC-CWDM-TP-030,,F1115892|1
1116038,2025-03-13,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-AC-OV-050,,F1116038|1
111607,2024-07-14,Face Malai,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,FC-HHDM-TV-030,,F111607|1
1117013,2024-03-13,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1117013|1
1117115,2025-11-01,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F1117115|1
1117476,2024-10-23,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1117476|1
1117476,2025-02-07,Face Malai,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,FC-HDDM-TR-050,,F1117476|2
1117476,2025-06-06,Face Malai,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,FC-HDDM-TR-050,,F1117476|3
1117476,2025-11-11,Face Malai,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,FC-CWDM-TP-030,,F1117476|4
1117476,2026-04-15,Face Malai,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,FC-AC-BT-050,,F1117476|5
1118485,2024-09-15,Face Malai,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,FC-CWDM-TP-030,,F1118485|1
1119150,2026-07-03,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F1119150|1
1119564,2025-06-21,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1119564|1
1119583,2024-11-27,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1119583|1
1120780,2024-02-07,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1120780|1
112093,2025-01-07,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F112093|1
1121103,2025-08-17,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1121103|1
112134,2024-07-05,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F112134|1
1121773,2024-07-10,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1121773|1
1122003,2025-07-04,Active Gel,Active Orange Kiwi Vit-C Gel,FC-AC-OK-050,,F1122003|1
1122333,2024-10-17,Face Malai,Cocoa Mogra (Overnight) Face Malai - 50g,FC-DM-NR-050,,F1122333|1
1122333,2024-12-01,Active Gel,Active Orange Kiwi Vit-C Gel,FC-AC-OK-050,,F1122333|2
1124535,2024-02-17,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1124535|1
112462,2024-05-20,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F112462|1
1125013,2024-06-06,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1125013|1
1125013,2024-10-12,Face Malai,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,FC-HDDM-TR-030,,F1125013|2
1126107,2024-07-21,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F1126107|1
1126392,2024-06-07,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1126392|1
1126733,2024-08-22,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,FC-HHDM-FC-030,,F1126733|1
1127149,2025-01-04,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1127149|1
1127449,2024-02-19,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1127449|1
1127528,2024-04-15,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1127528|1
112815,2026-04-02,Face Malai,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,FC-DM-DP-030,,F112815|1
1128549,2024-05-09,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1128549|1
1128862,2025-02-26,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1128862|1
1129201,2024-10-15,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1129201|1
1129345,2025-10-06,Face Malai,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,FC-HHDM-TV-030,,F1129345|1
1130207,2025-11-10,Face Malai,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,FC-CWDM-TP-030,,F1130207|1
1130762,2025-05-24,Active Gel,Active Neem TeaTree Gel,FC-AC-NT-050,,F1130762|1
113127,2024-09-12,Face Malai,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,FC-HHDM-TV-030,,F113127|1
1131824,2024-06-09,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1131824|1
1131850,2024-05-28,Face Malai,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,FC-HHDM-TV-030,,F1131850|1
1132259,2025-08-24,Face Malai,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,FC-HHDM-TV-030,,F1132259|1
1133135,2024-10-03,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1133135|1
1133135,2025-04-01,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,FC-HHDM-FC-050,,F1133135|2
1133255,2024-01-20,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1133255|1
113339,2025-10-09,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F113339|1
113360,2024-11-16,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F113360|1
1134165,2024-06-23,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1134165|1
113472,2024-02-06,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F113472|1
113472,2024-05-08,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F113472|2
1138448,2024-05-03,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1138448|1
1138589,2026-02-26,Face Malai,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,FC-HDDM-TR-050,,F1138589|1
1139011,2024-08-12,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,FC-HHDM-FC-030,,F1139011|1
113924,2025-03-09,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F113924|1
1139655,2024-11-19,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1139655|1
114043,2025-10-14,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F114043|1
1141258,2024-10-25,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1141258|1
1141951,2024-02-26,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1141951|1
1142110,2025-07-14,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,FC-DM-NR-030,,F1142110|1
1142517,2024-11-15,Face Malai,Winter Blackseed Tulsi (Cold) 13 - 19 Yrs Face Malai,FC-CWDM-BT-030,,F1142517|1
1143339,2024-02-10,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1143339|1
1143426,2024-06-17,Active Gel,Active Beetroot Tomato Vit-A Gel,FC-AC-BT-050,,F1143426|1
1143426,2025-10-16,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1143426|2
1144420,2024-03-08,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1144420|1
1144773,2024-06-22,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1144773|1
1144773,2024-08-02,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1144773|2
1145077,2025-11-12,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1145077|1
1145632,2024-05-17,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1145632|1
114620,2024-09-28,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F114620|1
1146441,2026-04-21,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1146441|1
1146772,2025-12-20,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1146772|1
1147314,2025-12-13,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1147314|1
1147918,2024-09-27,Face Malai,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,FC-HHDM-TV-030,,F1147918|1
1148114,2026-05-01,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g,FC-DM-PG-050,,F1148114|1
1148166,2024-01-22,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,FC-HHDM-FC-030,,F1148166|1
1148223,2024-03-08,Active Gel,Active Orange Kiwi Vit-C Gel,FC-DM-PG-030,,F1148223|1
114997,2024-11-11,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F114997|1
1151176,2024-03-19,Face Malai,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,FC-HHDM-TV-030,,F1151176|1
1151782,2025-10-31,Face Malai,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,FC-CWDM-TP-030,,F1151782|1
1151782,2025-10-31,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,FC-HDDM-FB-050,,F1151782|2
1153284,2024-03-26,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1153284|1
1153940,2024-03-01,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1153940|1
1154429,2024-12-25,Face Malai,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,FC-CWDM-TP-030,,F1154429|1
1154940,2025-04-27,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,FC-HDDM-FB-050,,F1154940|1
1155169,2025-04-02,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,FC-AC-OV-050,,F1155169|1
1155462,2025-01-30,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1155462|1
1155848,2025-06-30,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1155848|1
1155874,2025-01-09,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1155874|1
115588,2025-07-23,Face Malai,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,FC-HDDM-PT-030,,F115588|1
1156025,2025-08-03,Active Gel,Active Olive Vit-E Night Gel,FC-AC-OV-050,,F1156025|1
115632,2024-03-31,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F115632|1
1156870,2024-12-24,Face Malai,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,FC-CWDM-TP-030,,F1156870|1
1156870,2025-04-06,Face Malai,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,FC-HDDM-TR-030,,F1156870|2
1157144,2024-02-12,Face Malai,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,FC-HDDM-TR-030,,F1157144|1
1157148,2026-05-02,Active Gel,Active Orange Kiwi Vit-C Gel,FC-AC-OK-050,,F1157148|1
1157172,2024-12-24,Face Malai,Winter Blackseed Tulsi (Cold) 13 - 19 Yrs Face Malai,FC-CWDM-BT-030,,F1157172|1
1157172,2025-04-09,Face Malai,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,FC-HDDM-PT-030,,F1157172|2
1157928,2024-02-11,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1157928|1
1157928,2026-02-06,Active Gel,Active Orange Kiwi Vit-C Gel,FC-AC-OK-050,,F1157928|2
1158924,2024-02-02,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1158924|1
1158924,2024-02-26,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,FC-HHDM-FC-030,,F1158924|2
1158956,2024-02-10,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F1158956|1
1159377,2024-08-11,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-AC-BT-050,,F1159377|1
1160042,2025-11-20,Active Gel,Active Beetroot Tomato Vit-A Gel,FC-AC-BT-050,,F1160042|1
1160204,2025-03-29,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1160204|1
1160634,2025-03-04,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1160634|1
1160765,2024-02-03,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1160765|1
1162725,2024-01-06,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1162725|1
1162747,2025-12-08,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1162747|1
1163575,2024-12-17,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1163575|1
1163575,2025-02-23,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1163575|2
1163575,2025-11-11,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1163575|3
1164174,2025-10-02,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g,FC-DM-PG-050,,F1164174|1
1165203,2025-07-15,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1165203|1
1165203,2025-12-16,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1165203|2
1165689,2024-08-03,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F1165689|1
116569,2024-12-14,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F116569|1
1166473,2024-03-16,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1166473|1
1166473,2024-09-30,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-HDDM-FB-030,,F1166473|2
1166473,2024-11-19,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1166473|3
1166473,2025-01-03,Face Malai,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,FC-DM-DP-030,,F1166473|4
1166473,2025-03-27,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,FC-HDDM-FB-030,,F1166473|5
